,Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,minimal_salary,maximal_salary,average_salary,python,sql,power bi,excel,tableau
1988,Data Analyst,,TransR,"Oakland, CA","East Brunswick, NJ",Unknown,,Company - Private,,,Unknown / Non-Applicable,,82.0,116.0,99.0,False,True,False,True,False
1989,Master Data Analyst – SAP MDG Platform,4.5,Rose International,"San Francisco, CA","Chesterfield, MO",1001 to 5000 employees,1993.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,82.0,116.0,99.0,False,False,False,False,False
1990,Data Systems Analyst,,GLIDE MEMORIAL CH,"San Francisco, CA",,,,,,,,,82.0,116.0,99.0,True,False,False,True,True
1991,Data Analyst,3.7,Take-Two,"Novato, CA","New York, NY",1001 to 5000 employees,1993.0,Company - Public,Video Games,Media,$1 to $2 billion (USD),"Activision Blizzard, Electronic Arts",82.0,116.0,99.0,True,True,False,False,False
1992,CSV Data Validation Analyst,3.9,"Netpace, Inc.","Foster City, CA","San Ramon, CA",51 to 200 employees,1996.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),,82.0,116.0,99.0,False,False,False,False,False
1993,Senior Data and Fraud Analyst,,Apto Paym,"San Francisco, CA","San Francisco, CA",1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,82.0,116.0,99.0,False,False,False,True,False
1994,Data and Reporting Analyst,3.2,Chinese Community Health Plan,"San Francisco, CA","San Francisco, CA",51 to 200 employees,,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,,82.0,116.0,99.0,False,True,False,True,False
1995,Upstart - Data Analyst,,V3 Talent Partners ,"San Mateo, CA","Los Angeles, CA",Unknown,,Company - Private,,,Unknown / Non-Applicable,,82.0,116.0,99.0,True,True,False,False,True
1996,"Position for Lead Data Analyst (Teradata, Oracle, Hadoop)",3.7,Arkhya Tech,"San Francisco, CA","Herndon, VA",1 to 50 employees,2017.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,65.0,120.0,92.5,False,False,False,False,False
1997,"Data Analyst, Transaction Monitoring",,Wish,"San Francisco, CA","Keswick, VA",1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,65.0,120.0,92.5,True,True,False,False,True
1998,Fleet Optimization Data Analyst (Solar + Storage),3.2,Stem Inc,"Millbrae, CA","Millbrae, CA",51 to 200 employees,2009.0,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$25 to $50 million (USD),,65.0,120.0,92.5,True,True,False,True,True
1999,Big Data Analyst,3.7,"Redolent, Inc","San Mateo, CA","Newark, CA",1 to 50 employees,,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Less than $1 million (USD),,65.0,120.0,92.5,False,False,False,False,False
2000,Business Data Analyst,3.8,VLink Inc.,"San Francisco, CA","South Windsor, CT",201 to 500 employees,2006.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),,65.0,120.0,92.5,False,False,False,False,False
2001,Data Analyst,4.0,Lorven Technologies Inc,"San Francisco, CA","Plainsboro, NJ",1 to 50 employees,,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),,65.0,120.0,92.5,False,True,False,True,False
2002,Data Analyst,5.0,"Staffigo Technical Services, LLC","San Francisco, CA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,65.0,120.0,92.5,False,True,False,True,False
2003,Senior Lead Data Analytics Analyst,2.8,Bank of the West,"San Francisco, CA","San Francisco, CA",10000+ employees,1874.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$2 to $5 billion (USD),"Bank of America, Wells Fargo, U.S. Bank",65.0,120.0,92.5,False,True,False,True,False
2004,Data Analyst w/ Tealium - Remote Work,4.0,Two95 International Inc.,"San Mateo, CA","Cherry Hill, NJ",1 to 50 employees,,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),,65.0,120.0,92.5,False,False,False,False,False
2005,Data Analyst,2.5,Enclipse,"Oakland, CA","Minneapolis, MN",51 to 200 employees,,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),"Accenture, Deloitte",65.0,120.0,92.5,False,True,False,True,False
2006,"Business Data Analyst Excel, Tableau - 100% Remote - Phoenix, Minneapolis, or Des Moines",3.7,"PRIMUS Global Services, Inc","San Francisco, CA","Irving, TX",501 to 1000 employees,2002.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),,65.0,120.0,92.5,False,False,False,True,True
2007,Business Data Analyst - Senior/Director : 20,4.6,Akraya Inc.,"San Francisco, CA","Santa Clara, CA",51 to 200 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),"Collabera, Artech Information Systems, TEKsystems",65.0,120.0,92.5,False,True,False,False,True
2008,Senior Data Analyst,3.6,Vida,"San Francisco, CA","Vienna, Austria",Unknown,,Unknown,,,Unknown / Non-Applicable,,65.0,120.0,92.5,True,True,True,True,True
2009,Senior Data Analyst - User Growth,3.4,Redfin,"San Francisco, CA","Seattle, WA",1001 to 5000 employees,2004.0,Company - Public,Real Estate,Real Estate,Unknown / Non-Applicable,"Zillow, Trulia, Coldwell Banker",65.0,120.0,92.5,True,True,False,True,True
2010,Senior Data Analyst,3.5,Flexport,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,2013.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$500 million to $1 billion (USD),,65.0,120.0,92.5,True,True,False,True,False
2011,"Senior Compliance Data Analyst, Cash App",4.0,Square,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,2009.0,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),,65.0,120.0,92.5,True,True,False,False,False
2012,Data Analyst,4.1,Kforce,"San Ramon, CA","Tampa, FL",10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),,65.0,120.0,92.5,False,True,False,False,False
2013,Procurement Data Analyst,3.3,Bio-Rad,"Hercules, CA","Hercules, CA",5001 to 10000 employees,1952.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, Abbott, Ortho Clinical Diagnostics",65.0,120.0,92.5,False,True,False,True,True
2014,Master Data Management (MDM) - Business Systems Analyst,3.5,Saama,"South San Francisco, CA","Faridabad, India",1 to 50 employees,2007.0,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,,65.0,120.0,92.5,False,False,False,False,False
2015,Sr. Data Analyst - Risk Analysis,4.5,OKCoin,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,2013.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,65.0,120.0,92.5,True,True,False,True,True
2016,Lead Data Analyst (Product),,Kin,"San Francisco, CA","Chicago, IL",1 to 50 employees,,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,65.0,120.0,92.5,True,True,False,True,True
2017,Lead Data Analyst,3.9,Diverse Lynx,"San Francisco, CA","Princeton, NJ",501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,65.0,120.0,92.5,False,True,False,False,True
2018,Salesforce Administrator and Data Analyst,,SF IHSS Public Autho,"San Francisco, CA",,,,,,,,,65.0,120.0,92.5,False,False,False,True,False
2019,Alerts Business/Data Analyst,3.8,Apex Systems,"San Francisco, CA","Glen Allen, VA",1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"TEKsystems, Insight Global, Accenture",65.0,120.0,92.5,False,False,False,True,False
2020,Senior Business Data Analyst,4.0,Hazelcast,"San Mateo, CA","Palo Alto, CA",51 to 200 employees,2012.0,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Redis Labs, GridGain",65.0,120.0,92.5,False,False,False,True,False
2021,BI Developer - Data Analyst,4.1,"LeadStack, Inc.","Foster City, CA","San Francisco, CA",51 to 200 employees,2016.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,,65.0,120.0,92.5,False,True,False,True,True
2022,Biological Data Analyst - Remote,,Parker Institute for Cancer Immunothe,"San Francisco, CA","San Francisco, CA",51 to 200 employees,,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,Unknown / Non-Applicable,,65.0,120.0,92.5,False,False,False,False,False
2023,Data Systems Analyst (7199U,4.1,University of California Berkeley,"Berkeley, CA","Berkeley, CA",10000+ employees,1682.0,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),,65.0,120.0,92.5,False,False,False,False,True
2024,Sr. Business and Data Analyst,5.0,addastaff,"San Francisco, CA","San Mateo, CA",1 to 50 employees,,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,46.0,86.0,66.0,False,True,False,True,False
2025,Business Data Analyst - Senior/Director,4.5,HireTalent,"San Francisco, CA","New York, NY",201 to 500 employees,1997.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),,46.0,86.0,66.0,False,True,False,False,True
2026,"Lead Data Analyst, BI/Visualizations",4.8,Chime,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2013.0,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,,46.0,86.0,66.0,False,True,False,False,True
2027,"Lead Data Analyst, BI/Visualizations",,Chime ,"San Francisco, CA",,,,,,,,,46.0,86.0,66.0,False,True,False,False,True
2028,Epic Clarity Data Analyst,4.1,APN Software Services Inc.,"Oakland, CA","Newark, CA",51 to 200 employees,,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),,46.0,86.0,66.0,False,False,False,True,False
2029,Senior Data Analyst,2.7,The Pill Club,"San Mateo, CA","San Mateo, CA",201 to 500 employees,2014.0,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Nurx,46.0,86.0,66.0,False,True,False,True,True
2030,Senior Health Data Analyst,,One Med,"San Francisco, CA","South Melbourne, Australia",201 to 500 employees,,Company - Private,,,Unknown / Non-Applicable,,46.0,86.0,66.0,True,True,False,False,True
2031,Business Data Analyst - Senior/Director,3.9,"TalentBurst, Inc.","San Francisco, CA","Natick, MA",501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"TEKsystems, Collabera, Artech Information Systems",46.0,86.0,66.0,False,True,False,False,True
2032,Sales Finance Data Analyst,3.0,Qualys,"Foster City, CA","Foster City, CA",501 to 1000 employees,1999.0,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"NortonLifeLock, McAfee, Verisign",46.0,86.0,66.0,False,True,False,True,False
2033,"Senior Business Technology Analyst - MDM / Data Management (San Francisco area, CA)",3.8,ZS Associates,"San Francisco, CA","Evanston, IL",5001 to 10000 employees,1983.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,,46.0,86.0,66.0,False,False,False,True,False
2034,Data Integrity Analyst,3.1,"I.T. Solutions, Inc.","Foster City, CA","Monmouth Junction, NJ",201 to 500 employees,,Other Organization,IT Services,Information Technology,Unknown / Non-Applicable,,46.0,86.0,66.0,False,False,False,False,True
2035,"Business data analyst - SFO , CA",3.9,Diverse Lynx,"San Francisco, CA","Princeton, NJ",501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,46.0,86.0,66.0,False,False,False,False,False
2036,Business Data Analyst WITH Data Standards and Migration,3.9,Diverse Lynx,"San Francisco, CA","Princeton, NJ",501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,46.0,86.0,66.0,False,False,False,False,False
2037,Senior Data Analyst,3.2,QuinStreet,"San Mateo, CA","Foster City, CA",501 to 1000 employees,1999.0,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),,46.0,86.0,66.0,True,True,False,False,False
2038,BI Data Analyst / Business Analyst,4.4,Alliance IT,"San Ramon, CA","Pleasanton, CA",51 to 200 employees,2011.0,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),,46.0,86.0,66.0,False,True,False,False,False
2039,Senior Product Data Analyst,3.9,LiveCareer,"San Francisco, CA","Guaynabo, PR",501 to 1000 employees,2005.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,46.0,86.0,66.0,True,True,False,True,True
2040,"Senior Business Data Analyst, Growth Strategy",3.5,Square Trade,"San Francisco, CA","San Francisco, CA",201 to 500 employees,1999.0,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),,46.0,86.0,66.0,False,True,False,False,True
2041,Senior Product Data Analyst,3.6,BOLD,"San Francisco, CA","Guaynabo, PR",201 to 500 employees,2004.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,46.0,86.0,66.0,True,True,False,True,True
2042,Data Analyst Junior,5.0,"Staffigo Technical Services, LLC","San Francisco, CA","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,46.0,86.0,66.0,False,True,False,True,False
2043,"Job Opportunity with Cognizant for Data Analyst at SFO ,CA (NO OPT & NO CPT)",4.4,"Next Level Business Services, Inc.","San Francisco, CA","Alpharetta, GA",5001 to 10000 employees,2007.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,46.0,86.0,66.0,False,True,False,True,True
2044,Senior Data Analyst,4.4,The Armada Group,"San Francisco, CA","Santa Cruz, CA",51 to 200 employees,1995.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,"TEKsystems, Akraya, Intelliswift",46.0,86.0,66.0,False,True,False,True,True
2045,Sr Data Analyst,4.9,GoAhead Solutions,"San Francisco, CA","South San Francisco, CA",1 to 50 employees,2001.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),,46.0,86.0,66.0,True,True,False,True,False
2046,Senior Business and Data Analyst,5.0,addastaff,"San Francisco, CA","San Mateo, CA",1 to 50 employees,,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,46.0,86.0,66.0,False,True,False,True,False
2047,Data Analyst - Int,4.3,Abacus Service Corporation,"Oakland, CA","Southfield, MI",501 to 1000 employees,2004.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,47.0,74.0,60.5,False,True,True,False,True
2048,Senior Financial Systems Analyst / Business Intelligence Data Modeler,3.8,Franklin Templeton Investments,"San Mateo, CA","San Mateo, CA",5001 to 10000 employees,1947.0,Company - Public,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD),"Fidelity Investments, Vanguard",47.0,74.0,60.5,False,True,False,True,False
2049,Enrollment & Student Services Data & Systems Operations Analyst,3.9,Sutter Health System,"Oakland, CA","Sacramento, CA",10000+ employees,1981.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),"Kaiser Permanente, UC Davis Health, Dignity Health",47.0,74.0,60.5,False,True,False,True,False
2050,"Lead Data Analyst, Product",4.8,Chime,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2013.0,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,,47.0,74.0,60.5,True,True,False,True,False
2051,Biological Data Analyst,,Parker Institute for Cancer Immunothe,"San Francisco, CA","San Francisco, CA",51 to 200 employees,,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,Unknown / Non-Applicable,,47.0,74.0,60.5,False,False,False,False,False
2052,BI Data Analyst - Tibco & Spotfire,3.4,Incedo Inc,"South San Francisco, CA","Iselin, NJ",1001 to 5000 employees,2012.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Mu Sigma, ZS Associates, Fractal",47.0,74.0,60.5,False,True,False,True,False
2053,Data Analyst - Life Sciences,3.1,"I.T. Solutions, Inc.","Foster City, CA","Monmouth Junction, NJ",201 to 500 employees,,Other Organization,IT Services,Information Technology,Unknown / Non-Applicable,,47.0,74.0,60.5,False,True,False,True,False
2054,Sr. Data Analyst( Healthcare),4.6,Ascent,"Alameda, CA","Concord, CA",1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,47.0,74.0,60.5,False,True,False,True,False
2055,Senior Data Analyst - Health Care Innovation,3.4,"Impaq International, Llc","Oakland, CA","Columbia, MD",201 to 500 employees,2001.0,Company - Private,Consulting,Business Services,$50 to $100 million (USD),,47.0,74.0,60.5,True,True,False,True,False
2056,Technical Business Analyst with SQL Data Specialist,3.0,"Central Business Solutions, Inc","Walnut Creek, CA","Fremont, CA",51 to 200 employees,,Company - Private,Consulting,Business Services,$5 to $10 million (USD),,47.0,74.0,60.5,False,True,False,False,False
2057,Lead Data Engineer (Capital Markets Business Analyst 2),3.6,Wells Fargo,"San Francisco, CA","San Francisco, CA",10000+ employees,1852.0,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),,47.0,74.0,60.5,True,True,False,False,False
2058,Data and Policy Analyst - Writer/Coordinator,3.2,Acumen,"Burlingame, CA","Burlingame, CA",201 to 500 employees,1996.0,Company - Private,Federal Agencies,Government,$10 to $25 million (USD),Acumen,47.0,74.0,60.5,False,False,False,False,False
2059,Master Data Management (MDM) - Business Systems Analyst,3.4,Saama Technologies Inc,"South San Francisco, CA","Campbell, CA",501 to 1000 employees,1997.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",47.0,74.0,60.5,False,False,False,False,False
2060,"Sr. BI Data Analyst (with Spotfire Exp & Bio/Pharma/Clinical Industry)-South San Francisco, California (W2)",3.8,Epikso,"South San Francisco, CA","Pleasant Hill, CA",51 to 200 employees,2015.0,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,,47.0,74.0,60.5,False,True,False,True,False
2061,Senior Business Technology Analyst - MDM / Data Management,3.0,"ZS Associates, Inc.","San Francisco, CA","Evanston, IL",5001 to 10000 employees,,Company - Private,,,Unknown / Non-Applicable,,47.0,74.0,60.5,False,False,False,True,False
2062,Senior SAS Data Analyst,4.6,The Ascent Services Group,"San Ramon, CA","Concord, CA",1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,47.0,74.0,60.5,False,True,True,True,True
2063,Lead Data Analyst,3.0,The Accuro Group,"San Francisco, CA","Raleigh, NC",201 to 500 employees,2003.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,47.0,74.0,60.5,False,True,False,False,True
2064,Cybersecurity Analyst (Payment Card Industry Data Security Standards (PCI-DSS)),3.7,City and County of San Francisco,"San Francisco, CA","San Francisco, CA",5001 to 10000 employees,,Government,Federal Agencies,Government,Unknown / Non-Applicable,,47.0,74.0,60.5,False,False,False,False,False
2065,Business Analyst with Data Loss Prevention (DLP) Concepts,3.8,Epikso Inc,"Foster City, CA","Pleasant Hill, CA",51 to 200 employees,2015.0,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,,47.0,74.0,60.5,False,False,False,False,False
2066,"Sr. Analyst, Financial Data and Reporting",3.6,Central Garden & Pet Company,"Walnut Creek, CA","Walnut Creek, CA",1001 to 5000 employees,1980.0,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Spectrum Brands, Scotts Miracle-Gro, Newell Brands",47.0,74.0,60.5,False,False,False,True,True
2067,"Lead Data Analyst, Product",,Chime ,"San Francisco, CA",,,,,,,,,47.0,74.0,60.5,True,True,False,True,False
2068,Business Analyst II (Scientific Business Analyst PreClinical Data),4.6,Ascent,"South San Francisco, CA","Concord, CA",1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,47.0,74.0,60.5,False,False,False,True,False
2069,Sr. Process Analyst - Data Privacy Project,4.6,The Ascent Services Group,"San Rafael, CA","Concord, CA",1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),,47.0,74.0,60.5,False,True,False,False,False
2070,Data Analyst-IT II,4.1,APN Software Services Inc.,"Redwood City, CA","Newark, CA",51 to 200 employees,,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),,47.0,74.0,60.5,False,False,False,False,False
2071,Senior Financial Systems Analyst / Business Intelligence Data Modeler,,Franklin Resou,"San Mateo, CA","Worthington, OH",1 to 50 employees,,Nonprofit Organization,,,Unknown / Non-Applicable,,47.0,74.0,60.5,False,True,False,True,False
2072,Sr. Data Analysts (Banking Domain),5.0,Concept Software & Services Inc,"San Francisco, CA","Alpharetta, GA",1 to 50 employees,1998.0,Company - Private,Consulting,Business Services,$1 to $5 million (USD),,47.0,74.0,60.5,False,False,False,False,False
2073,Data Analyst,3.2,Allied Solutions,"Carmel, IN","Carmel, IN",1001 to 5000 employees,2001.0,Subsidiary or Business Segment,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD),"CUNA Mutual, SWBC, Overby-Seawell",34.0,61.0,47.5,True,True,False,True,True
2074,Healthcare Data Analyst,3.3,Navient,"Indianapolis, IN","Wilmington, DE",5001 to 10000 employees,2014.0,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),,34.0,61.0,47.5,False,True,False,True,False
2075,Data Analyst,3.5,Briljent,"Indianapolis, IN","Fort Wayne, IN",51 to 200 employees,1998.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),,34.0,61.0,47.5,False,False,False,True,False
2076,"Data Analyst, Predictive Analytics",4.2,Upper Hand,"Indianapolis, IN","Indianapolis, IN",1 to 50 employees,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),,34.0,61.0,47.5,False,True,False,True,False
2077,Healthcare Data Analyst,2.8,Vespa Group LLC,"Indianapolis, IN","Santa Clara, CA",1 to 50 employees,,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",Less than $1 million (USD),,34.0,61.0,47.5,False,True,False,True,False
2078,Data Analyst,3.8,Lilt,"Indianapolis, IN","San Francisco, CA",51 to 200 employees,2015.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,34.0,61.0,47.5,True,True,False,False,True
2079,Data Analyst,2.8,BCforward,"Indianapolis, IN","Indianapolis, IN",1001 to 5000 employees,1998.0,Company - Private,IT Services,Information Technology,Less than $1 million (USD),,34.0,61.0,47.5,True,True,False,False,False
2080,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC","Indianapolis, IN","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,34.0,61.0,47.5,False,True,False,True,False
2081,COVID-19 Data Analyst,3.6,"Alpha Rae Personnel, Inc.","Indianapolis, IN","Fort Wayne, IN",1001 to 5000 employees,,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),,34.0,61.0,47.5,True,True,False,False,False
2082,Business Data Analyst,3.6,The Fountain Group,"Indianapolis, IN","Tampa, FL",1001 to 5000 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Apex Systems, Kforce, Robert Half",34.0,61.0,47.5,False,True,False,True,False
2083,Junior Data Analyst Python,4.2,Gallega Software Solutions Inc,"Indianapolis, IN","Alpharetta, GA",1 to 50 employees,,Company - Private,,,Less than $1 million (USD),,34.0,61.0,47.5,True,True,False,False,False
2084,IT Data Analyst (Power BI),4.6,Swoon,"Indianapolis, IN","Chicago, IL",201 to 500 employees,2010.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),,34.0,61.0,47.5,False,True,False,True,False
2085,Data Analyst,5.0,"Staffigo Technical Services, LLC","Indianapolis, IN","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,34.0,61.0,47.5,False,True,False,True,False
2086,Local Data Analyst - Clinical,3.1,Keywords Studios,"Indianapolis, IN","Dublin, Ireland",5001 to 10000 employees,1998.0,Company - Public,IT Services,Information Technology,$50 to $100 million (USD),"Lionbridge, Pole To Win",34.0,61.0,47.5,False,False,False,True,False
2087,Quality Data Analyst,3.5,Kuehne + Nagel,"Whitestown, IN","Feusisberg, Switzerland",10000+ employees,1890.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$10+ billion (USD),"DHL Global Forwarding, Freight, DB Schenker, Panalpina",34.0,61.0,47.5,False,False,False,True,False
2088,Senior Data Analyst,4.0,CYNET SYSTEMS,"Indianapolis, IN","Ashburn, VA",501 to 1000 employees,2010.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,34.0,61.0,47.5,False,True,False,False,False
2089,Ending The HIV Epidemic Data Analyst,3.4,Health & Hospital Corporation,"Indianapolis, IN","Indianapolis, IN",1001 to 5000 employees,1951.0,Company - Private,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),,34.0,61.0,47.5,False,False,False,False,False
2090,Senior Data Analyst,2.9,Heartland Payment Systems,"Jeffersonville, IN","Edmond, OK",1001 to 5000 employees,1997.0,Subsidiary or Business Segment,Financial Transaction Processing,Finance,$2 to $5 billion (USD),,34.0,61.0,47.5,False,True,False,True,True
2091,Data Analyst Junior,5.0,"Staffigo Technical Services, LLC","Indianapolis, IN","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,34.0,61.0,47.5,False,True,False,True,False
2092,Sr. Healthcare Data Analyst,3.5,Franciscan Health,"Beech Grove, IN","Mishawaka, IN",10000+ employees,1875.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),,34.0,61.0,47.5,False,True,False,False,True
2093,Sr Data Analyst II,2.8,Vespa Group LLC,"Indianapolis, IN","Santa Clara, CA",1 to 50 employees,,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",Less than $1 million (USD),,34.0,61.0,47.5,False,True,False,True,False
2094,Operations/Quality Data Analyst,4.0,Little Raymond's Print Shop,"Lawrence, IN","Moosic, PA",51 to 200 employees,,Franchise,"Department, Clothing, & Shoe Stores",Retail,Unknown / Non-Applicable,,34.0,61.0,47.5,True,True,False,False,False
2095,Sr. IT Data Analyst,2.7,CNO Financial Group,"Carmel, IN","Carmel, IN",1001 to 5000 employees,1979.0,Company - Public,Insurance Carriers,Insurance,$2 to $5 billion (USD),,34.0,61.0,47.5,False,True,False,False,False
2096,Technical Data Analyst,3.3,Lionbridge,"Redmond, WA","Waltham, MA",5001 to 10000 employees,1996.0,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"SDL, Keywords Studios, TransPerfect",35.0,67.0,51.0,False,True,True,True,True
2097,Senior Product Data Analyst,4.3,Remitly,"Seattle, WA","Seattle, WA",1001 to 5000 employees,2011.0,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,,35.0,67.0,51.0,True,True,False,False,True
2098,Business Data Analyst,3.3,Homesite Group,"Seattle, WA","Boston, MA",1001 to 5000 employees,1997.0,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,,35.0,67.0,51.0,True,True,False,True,True
2099,Data Analyst,4.3,Microsoft Corporation,"Redmond, WA","Redmond, WA",10000+ employees,1975.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Amazon, Apple",35.0,67.0,51.0,False,True,False,True,False
2100,Data Analyst,4.6,Akraya Inc.,"Seattle, WA","Santa Clara, CA",51 to 200 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),"Collabera, Artech Information Systems, TEKsystems",35.0,67.0,51.0,True,True,False,True,True
2101,IT Data Analyst,3.6,Washington Federal,"Seattle, WA","Seattle, WA",1001 to 5000 employees,1917.0,Company - Public,Banks & Credit Unions,Finance,$500 million to $1 billion (USD),,35.0,67.0,51.0,True,False,False,False,False
